구분,질문,답변
전세,['최근에 9월 중순쯤 전세계약을 했는데 저희보다 늦게 계약한 집들도 다 호갱노노에 올라오는데 왜 저희집 계약건은 안올라올까요? 심지어 한 부동산(계약한부동산 아님)은 제가 계약한 집을 아직 올려놓고있습니다.요즘 전세사기다뭐다 말이 많아서 혹시나 하는 마음에 문의드립니다.\n'],['전세계약은 집주인이 직접 올리거나 부동산이 맡아서 올릴 수 있습니다. 따라서 다른 집들이 올라오는 것과는 상관없이 전세계약이 올라오지 않은 이유는 부동산이 아직 올리지 않았을 가능성이 있습니다. 전세사기에 대한 우려를 가지셨다면 부동산과 상담해보시는 것이 좋습니다.\n행복하고 건강한 하루 보내셔용\n']
전세,"['안녕하세요, 현재 해당 집에 2년 계약 및 2년 갱신하여 4년째 살고 있는 세입자 입니다.집주인과의 협의로 향후 전세를 계속 이어서 계약 하려고 하는데요.계약금을 제외하고 기존계약도 그대로고, 매물도, 계약당사자도 똑같은 상황이라,부동산 중개인 통해서 계약려고 하니 수수료가 너무 아깝다는 생각이 듭니다.1) 혹시 이와 같은 상황에서 부동산 계약을 직거래로 하는거에 대해서 어떻게 생각하시는지요?2) 또한, 직거래를 한다면 어떻게 해야 하는지 자세히 좀 알려주세요\n']","['질문에 답변드리겟습니다.\n1) 혹시 이와 같은 상황에서 부동산 계약을 직거래로 하는거에 대해서 어떻게 생각하시는지요?\n==> 계약당사자간 협의에 따라 결정되는 사항입니다. 우선적으로 가장 중요한 것은 등기사항 전부증명서를 열람한 후 이상이 없다면 기존 계약서 여백을 활용하여 변경된 내용을 작성하여도 충분합니다.\n2) 또한, 직거래를 한다면 어떻게 해야 하는지 자세히 좀 알려주세요\n==> 첫번째, 등기사항 전부증명서를 열람하여 이상이 없는 경우 진행하시기 바랍니다.\n']"
전세,"['현재 전세로 살고 있는 집을 사정이 생겨 계약기간 보다 일찍 방을 빼게 되었습니다빨리 빠져야 보증금을 받을 수 있어서 당근에 올리려고 합니다근데 집주인은 꼭 부동산을 끼고 해야한다고 하는데 이 부분을 기재하고 당근에 올려도 될까요…,?(당근은 직거래로 알고 있어서요ㅠㅠ)\n']",['']
전세,['부동산전세사기로 고소를 하고 싶습니다. 전세 계약이 끝나서 집을 나가야 하는데 상대방이 전세금을 돌려주지 않습니다. 연락도 안되고 돈이 없다고 합니다. 이런 경우에는 어떻게 해야하나요? 부동산전세사기로 고소 가능한가요? 그리고 처벌은 어떻게 되나요? 전세금은 돌려받을 수 있나요?\n'],"['안녕하세요. 법무법인 법승 김범원 형사전문 변호사입니다.\n▶법무법인 법승 전화(누르면 전화 연결 가능)\n▶법무법인 법승 긴급 전화(누르면 긴급 전화 연결 가능)\n1. 부동산 전세 사기로 고소를 하고 싶고 해당 전세금을 돌려받고 싶으신 것으로 보입니다.\n2.  사기죄는 사기죄에 해당하는 행위에 대한 고의와 불법영득의사를 가진 기망행위자가 피기망자를 기망하고 이러한 기망행위에 착오한 피기망자가 이러한 착오로 인한 처분행위를 하여 기망행위자 또는 제3자가 재물을 수령하거나 재산상 이익을 취득한 경우에 성립될 수 있습니다.\n3.  해당 사안의 구체적인 사실 관계와 관련 사항 등을 바탕으로 구체적인 법적 검토를 통해서 해당 사안으로 부동산 전세 사기 고소로 인한 형사 절차 진행의 가능성, 해당 사안으로 사기죄 등의 성립 가능성 등을 파악할 필요가 있습니다.\n4. 사기죄 고소를 진행하려고 하신다면, 진실된 사실 관계를 바탕으로 사기죄의 성립 요건과 증거 등을 고려하여 적절히 완성한 고소장을 관할 수사기관에 제출하시는 것이 고소 접수와 형사 절차 진행의 원활에 효과적일 가능성이 높습니다.\n5. 사기죄의 형사사건의 피고소인 또는 피의자나 피고인으로서는 개별적인 사안과 상황 등에 따라서 형사 처분 또는 형사 처벌을 약화시킬 가능성을 높이기 위하여 고소인 또는 피해자와 합의를 하려고 하거나 고소인 또는 피해자에게 피해 변제를 하려고 할 가능성이 상당히 있습니다.\n그런데 상대방에 따라서는 사기죄 피해자 또는 고소인과 합의를 진행하려고 하지 않을 수도 있다는 것을 고려하실 필요가 있습니다.\n6. 사기죄 고소를 진행하고 나서의 형사 절차 진행 과정에서 고소인 또는 피해자로서 상대방이 어떻게 진행하고 대응 등을 하는지에 관한 사항 등을 고려하면서 개별적인 사안이나 상황 등에 따라서 사실 관계적인 부분, 법리적인 부분, 증거와 증거 법칙적인 부분, 형사 절차와 실무적인 부분, 양형요소와 정상관계적인 부분 등을 고려하여 적절한 진행 및 대응 등이 필요할 수 있습니다.\n7. 개별적인 사안이나 상황 등에 따라서는 전세금 반환 청구 소송, 손해배상 청구 소송 등의 민사소송이 필요할 수 있습니다.\n8. 부동산 전세 사기 피해,  고소 관련 사안 등의 법리와 법적 절차의 진행 및 대응 등에 실력 있고 의뢰인을 위하여 해당 사안에 충실히 임하는 변호사와 구체적인 상담을 진행하시고 적절한 진행 및 대응 방안의 마련이 필요할 수 있습니다.\n더 나아가서는 해당 변호사가 부동산 전세 사기 피해, 고소 관련 사안 등의 개별적인 사안과 상황 등에 따라서고소 준비 등을 시작으로 적절하고 정교한 진행 및 대응 등을 이끌어드릴 수도 있습니다.\n*** 아래는 부동산 전세 사기 피해, 고소 관련 사안 등으로 온라인 비밀보장 상담 신청을 진행하실 수 있는 페이지로 연결되는 링크이오니, 개별적인 사안이나 상황 등에 따라서 부동산 전세 사기 피해, 고소 관련 사안 등의 구체적인 내용과 관련 사항 등을 기재하시는 등으로 온라인 비밀보장 상담 신청을 진행하실 수도 있습니다.\n◆ 부동산 전세 사기 피해, 고소 관련 사안 등의 온라인 비밀보장 상담 신청 연결 링크 (← 클릭시, 상담 신청 연결 가능)\n48인의 변호사가 의뢰인을 위하여 각 소송을 수행하고\n2,000건 이상의 사건 등의 성공사례를 경험한\n법무법인 법승은 서울 주사무소뿐만 아니라 서초,수원,남양주,천안,대전,광주,부산,인천사무소를 보유하고 있습니다.\n끊임없이 형사재판, 수사, 민사소송의 절차와 절차상 권리를 쓰고 또 연구하며 수많은 실무 경험과 성과, 끊임없는 스터디와 교육을 통하여 항상 더욱 발전된 양질의 법률 서비스를 제공하기 위하여 노력하고 있습니다.\n추가적으로 궁금한 점이 있으시거나 상담이 필요하시면 전화 등으로 문의주실 수 있습니다.\n이상 법무법인 법승 김범원 형사전문 변호사였습니다.\n(법무법인법승 전화 02-782-9980, 법무법인법승 긴급 010-8071-9984)\n※ 수사와 재판은 모두 우리가 납부한 세금으로 이루어집니다. 따라서 수사의 결과인 공소장과 재판의 결과인 판결문은 공공자산이므로, 국민에게 공개되어 분석되고, 평가되어야 합니다.\n']"
전세,['제가 자가가 있습니다 방이4 개인데 2개를전세를 놓으려 합니다 전세가는 8천정도 그럴경우부동산 거래 말고 세입자와 집주인이 만나서 직접거래 가능할까요?계약 체결후 집 주인은 세입자와전세계약을 한 내용들을 시나 구청 아님주민센터에 신고를 해야 하나요?전세 계약자만 신고 하나요? 한다면어디에 신고 해야 하나요?\n'],"['제가 자가가 있습니다 방이4 개인데 2개를 전세를 놓으려 합니다\n전세가는 8천정도 그럴경우 부동산 거래 말고 세입자와 집주인이\n만나서 직접거래 가능할까요? => 직거래 가능합니다.\n계약 체결후 집 주인은 세입자와 전세계약을 한 내용들을 시나 구청 아님\n주민센터에 신고를 해야 하나요? => 30일 이내에  주소지의 주민센터에 신고해야 합니다.\n전세 계약자만 신고 하나요? 한다면 어디에 신고 해야 하나요?  => 신고의무는 모두에게 있으나,\n한사람이 계약서를 지참해서 신고하면  공동신고로 간주됩니다.\n']"
전세,['아버지가 돌아가시면서 아버지께서 살고 계시던 집 전세계약금을 형제 둘이서 공동명의로 나누는걸로 합의가 되었습니다 법적으로 공증사무소 가서 공증도 다 썼습니다1. 집 전세 계약서를 집주인과 써야하나요? 부동산가서 같이 쓰는건가요?2. 다른 글을 찾아보니 굳이 명의이전 안해도 상속인이 받아가는걸로 된다던데 꼭 명의 이전 안해도 되나요?3. 집주인과 계약을 다시 해야한다면 어디서 어떻게 진행을 해야할까요..\n'],"['1. 집 전세 계약서를 집주인과 써야하나요? 부동산가서 같이 쓰는건가요?\n---> 당사자 끼리 계약서를 써도 되고, 중개업소에서 대필료 5만원 정도 주면서 써도 되겠지요.\n2. 다른 글을 찾아보니 굳이 명의이전 안해도 상속인이 받아가는걸로 된다던데 꼭 명의 이전 안해도 되나요?\n---> 그러지요, 상속이 되면 이전등기 없이도 물권변동(소유권)이 일어나는 것이지만 일반인들은 잘 모르기 때문에 이전 등기 후에 하자고 할 수도 있겟지요.\n3. 집주인과 계약을 다시 해야한다면 어디서 어떻게 진행을 해야할까요..\n---> 그 집을 계속 이용하려면 계약서를 써야 할 것이고, 보증금을 반환 받으려면 계약서를 쓸 것이 아니라 새 임차인을 구해서 거기서 나오는 보증금을 받아서 나눠야겟지요.\n']"
전세,"['전세 2년 계약으로 6000만원을 낸 상황입니다. 1월부터 집주인이 연락을 피하고 있어 설마했는데오늘 부동산임의(강제)경매 안내문이 날아았습니다.전입신고와 계약서, 확정일자는 가지고 있어 제출 할 예정이고정확히 1년 지난 계약이기에 순위는 어떻게 될 지 모르겠습니다.카카오뱅크 5400만원 대출중이며 현재 계약은 1년 남았습니다.법원에 서류 제출하라는거 제출 하고 기다려야 하는데..1. 만약 전세금을 전부 못받게 된다면 집주인을 상대로 소송이 가능한가요?소송해서 받을 수 있는 금액이 있나요?2. 전세금을 전부 돌려받는다고 해도 또 다른 소송이 가능한가요? 추가적인 금액을 받는 방법이 있을까요현재 제가 할 수 있는건 권리신고 및 배당요구 신청서 제출 뿐입니다..매매가가 1억인데 전세가 6000이면1순위 아닌이상 기대도 못하겠죠?\n']",['안녕하세요. 로시컴-네이버 지식iN 상담변호사 김호제 입니다.\n1. 1순위 아닌 이상 전세금 전액을 회수하는 것은 어려워 보입니다. 이를 예방하기 위하여 전세계약시 부동산 등기부 등본을 꼼꼼히 살펴보아야 하며 그러하지 못하여 1순위를 확보하지 못하고 전세계약을 체결한 경우 그 위험은 오롯이 세입자가 부담하게 됩니다.\n2. 전세금을 전부 돌려받을 경우 추가적인 소송은 할 것이 없습니다.\n구체적인 사건 내용을 알 수 없으므로 위 답변은 참고용으로만 활용하시기 바랍니다.\n자세한 상담 원하시면 02-3487-6077(무료 상담)로 문의하시기 바랍니다.\n']
전세,"['전세 갱신날짜가 1달조금넘게 남았는데 집주인이 아무연락이없었고, 은행에서 대출 갱신 문자가와서 부동산에 전화해서 갱신계약서 제가 쓰자고 했는데다시생각해보니 묵시갱신이면 계약서를 제가 쓸 이유가 없는거 같기도해서요부동산에 계약서를 꼭써야하나 물으니 집주인이 임대사업자여서 구청에 신고도 해야해 계약서는 무조건 써야한다는데 제 필요에 의해 쓰는게 아니면 계약서 수수료는 집주인이 부담하는게 맞지않나 싶은데 뭐가 맞나요?1.계약서 써야하는 필요성 여부2.계약서작성 부동산 비용 부담관련3.혹시 집주인이 5%올리고자할경우 거절하고 재계약할수있는지\n']","['1.현재 전세계약이 만료되기까지 아직 한 달 이내라면 계약서를 작성할 필요성이 있습니다. 특히나 부동산 법의 관련규정에 따라 계약이 유효하게 인정되기 위해서는 계약서가 작성되어야 합니다.\n2.부동산에서 계약서 작성 비용은 집주인이 부담하는 것이 적절합니다.\n3.5%올리고자 하는 경우, 새로운 계약서를 작성해야하고, 집주인과 협의된 금액에 의해 다시 갱신 계약을 작성해야합니다.\n']"
전세,['부동산을 아버님께 하나 증여 받을 예정입니다. 현재 저는 무주택 세대주이고 ( 원룸 거주 중 )증여 받을 부동산은 전세로 살고 계신 분이 계십니다.전세 보증금을 제외하고 증여를 받는 부담부 증여가 아닌아파트 시가 인정액 전액을 증여 받을 생각인데 이 경우\xa0Q1 . 전세로 살고 계신 분에게 알려드릴 사항이 있나요?Q2 . 아버님이 받으신 전세금은 어떤 식으로 처리되는지 궁금합니다!Q3 . 전세금 반환을 제가 해야하는지 아버님이 해야하는지요??\n'],"['A1. 전세로 살고 계신 분께서는 부동산을 증여받을 것이라는 사실을 알려드리는 것이 좋습니다. 또한 부동산 증여와 관련하여 법적 절차나 세금 등에 대한 문제도 함께 협의해보시는 것이 좋습니다.\nA2. 받으신 전세금은 부동산 증여와 별개의 문제이므로, 아버님이 직접 처리하시는 것이 일반적입니다.\nA3. 전세금 반환은 전세 계약서에 명시된 조건에 따라 결정되므로, 계약서를 확인하시면 됩니다. 일반적으로 전세금 반환은 세입자가 수행하는 것이나, 전세 계약서에 명시된 조건에 따라 달라질 수 있으므로, 계약서를 확인하시는 것이 좋습니다.\n']"
전세,['사용승인일 2012년오피스텔에 중기청100 대출로 전세알아보고있는데해당오피스텔 건물에잇는 건물이름딴 공인중개사사무소(예를들어 오피스텔건물이름->홍길동 홍길동 건물1층에 있는 홍길동공인중개사사무소)에서 알아보면 전세사기일 확률이 낮을수도 있을까요?아니면 공인중개사랑 집주인은 다른얘기라 상관없으려나요..\n'],"['안녕하세요. 로시컴-네이버 지식iN 상담변호사 유성권 입니다.\n대전변호사 유성권 변호사입니다.\n공인중개사가 누구인지여부만 가지고 사기라고 판단하기 어려우며, 전세계약시 공시되지않는 선순위 임대차보증금이 얼마인지 잘 확인하시고 계약을 진행하시길 권해드립니다.\n']"
전세,['전세 사기 안당하려면 어떻게 해야하나요 전세 알아보는 중인데 사기 당할 까봐요\n'],['안녕하세요. 서울지방변호사회 소속으로 지식iN 법률상담을 진행하고 있는 이성찬 변호사입니다.\n계약서에 도장찍기 전에 미리 관련 자료들을 모두 지참하고 변호사 상담을 받아 전세사기 의심의 여지가 있는 포인트들을 체크하고 또 체크하는 게 그나마 전세사기를 당하지 않는 방법입니다. 스스로 미리 조심하고 체크하는 것 이외에 사기를 당하지 않는 사실상 다른 방법은 없습니다.\n']
전세,"['안녕하세요 저는 현재 오피스텔에 전세로 살고있는 세입자(임차인)입니다. 제가 계약기간 만료 전에 사정이 생겨 중간에 방을 빼야하는 상황이라,\xa0집주인(임대인)과는 연락하여 부동산에 매물을 내놓기로 얘기를 하였습니다.이후 제가 어떻게 진행을해야하는지 몰라 질문드립니다.1. 부동산에 매물을 내놓으려면 어떻게 해야하나요? 전화를 한다던지, 방문을 한다던지, 그리고 제가 계약했던 동일한 조건(전세 1억5천)과 동 호수 를 얘기하면 되는건지 등등2. 복비의 경우 얼마를 언제 부동산에 얘기해야하는지도 궁금합니다. 그리고 복비는 제가 부담하겠다고 했는데 이럴 경우 임대인의 복비만 제가 부담하는것이지요? 새롭게 입주할 세입자의 복비는 제가 부담하는게 아닌게 맞는건가요?3. 새로운 세입자를 찾게되면 그 이후 계약이나 이런 절차는 제가 관여하는게 아닌가요? 부동산에 매물 등록후 임차인인 제가 해야할 일이 있는지 궁금합니다. 매물 등록 이후 전반적인 절차에 대해서 알려주시면 감사하겠습니다(중간에 전세를 빼는 임차인인 제 기준)부동산 거래가 처음이라 모르는게 많아 도움 부탁드립니다... ㅜㅠ\n']","['1. 네, 임대인에게 이야기 하고, 소유자 정보와 함께 부동산에 제공해서 매물의뢰 하시면 됩니다.\n2. 임대인 몫의 중개보수만 내시면 됩니다.\n3. 새로운 임차인이 들어오면 임대인과 임대차계약을 체결하고, 잔금일에 맞추어서 질문자님은 이사를 나가시면\n됩니다.\n']"
전세,"['전세계약을 위해 가계약금을 입금했고, 조만간 전세계약서를 써야해서 부동산에 임대인의 국세 지방세 납입증명서 제출을 특약에 넣으려고 하는데 부동산에서 특약으로 넣지 않으려고 하네요.이럴 경우 계약해지하고 가계약금을 돌려 받을 수 있는지 또한 만약 임대인이 거절하면 가계약금을 돌려 받을 수 있는지 궁금합니다. 가계약금 입금시에는 납입증명서 관련해서는 상호 언급이 없었습니다.\n']","['답변드립니다\n참 이상한 일이군요 요즘은 웬만하면 임대인들도 알아서 국세지방세\n체납증명서를 갖고 옵니다. 특약에 넣지 않으려고 하니 더 이상하네요\n이런 경우 임차인은 계약해지를 요구하고\n가계약금을 돌려받을수 있는데요\n법 조항은 아래와 같습니다.\n전세계약은 민법 제628조에 따라 임대인이 임차인에게 임대물을 사용, 수익하게 할 것을 약정하고, 임차인은 임대인에게 차임(보증금)을 지급할 것을 약정하는 계약입니다. 따라서, 임대인은 임차인에게 임대물을 제공할 의무가 있고, 임차인은 임대인에게 차임을 지급할 의무가 있습니다.\n임대인은 임대물을 제공할 의무를 다하기 위해 임대물에 대한 적절한 권리를 가지고 있어야 합니다. 따라서, 임대인의 국세 지방세 납입증명서를 제출하도록 요구하는 것은 임대인의 적절한 권리를 확보하기 위한 합리적인 요구입니다.\n']"
전세,"['부동산 전세 사기를 당했습니다.\xa0 집주인과 부동산 중개업자가 고의적으로 선순위 보증금을 속였고, 계약서에 명시되어 있습니다.\xa0결국 경매 진행 중인 사건으로 경매낙찰시 순위가 밀려 보증금 반환이 힘든상황입니다.\xa0집주인과 부동산을 상대로 손해배상청구와 보증금 반환소송을 진행할 계획인데\xa0대략적인 금액이 얼마들지, 전문변호사 분들이 계신지 문의합니다.\n']",['현실적으로 집주인이 돈이 있어야 보증금 반환이 가능합니다.  제일먼저 집주인의 재산이 있는지부터 조사하시고 있다면 가압류먼저 진행 하세요\n저의 경우는 집주인이 전세금을 안주려고 위장이혼후 같이 편의점을 운영하고 있어요. 지금 민사소송을 하고 있으나 재산을 빼돌려서 돈을 받을 수 있을지는 미지수 입니다. 정말 천불이 납니다 ㅜㅜ\n그런데 찾아보니 나쁜임대인 얼굴공개 하는 사이트가 있네요\nhttps://bad-landlords.com/\n같이 힘냅시다 ㅜㅜㅜㅜ\n']
전세,"['[부동산 전세 문의]계약 만료전 이사 안녕하세요. 계약 만료전 이사 관련해서 문의 드립니다.제가 계약 기간이 6개월 남아있는 상황에서 부득히 하게 이사를 가게 되었는데요,원래 계약했던 부동산에만 말을 했고, 해당 부동산에서 집주인에게 말을 했다고 해서 기다리는 중인데,집이 안나가서 얼마전에 다시 물어본 결과 전세금을 3천만원이나 올려서 내놓은 것을 알게 되었습니다.1. 제가 부동산 수수료를 내는 상황에서 원래 계약했던 전세금으로는 내놓으면 안되는 상황인가요?2. 집주인 전담 부동산이 아닌 제가 알아봐서 여러 부동산에 내놓으면 안되나요?3. 집주인이 올린 젠세금으로 집이 나갔을 경우에도 제가 부동산 수수료를 내야하는건가요?이자율 때문에 전세가 가뜩이나 안나가서 불안하네요..ㅠㅠ답변 부탁 드리겠습니다.\n']",['1. 제가 부동산 수수료를 내는 상황에서 원래 계약했던 전세금으로는 내놓으면 안되는 상황인가요?\n--> 전세 보증금은 임대인의 결정 사항 입니다\n2. 집주인 전담 부동산이 아닌 제가 알아봐서 여러 부동산에 내놓으면 안되나요?\n--> 집 주인이 이야기 하는 조건으로 내 놓으셔셔 빨리 계약이 되도록 하셔야 비용을 최소화 할수 있습니다\n3. 집주인이 올린 젠세금으로 집이 나갔을 경우에도 제가 부동산 수수료를 내야하는건가요?\n--> 수수료는 기존 보증금 기준으로 계산 하시고 차액은 임대인이 내셔야 합니다. 참고 하시기 바랍니다\n']
전세,['부동산 전세계약 만료로 전세금 돌려받을때집주인한테 미리 일부 계약금을 받고 마지막날에 잔금을 다 돌려받는게 맞나요?아님 전세금 전액을 다 계약 마지막날에 돌려받는게 관례인다요?전세금이 2억이 넘어가는 큰 액수라 다른집 이사갈때 전세금 돌려받는 절차가 보통 어떤지 궁금합니다.\n'],['부동산 전세계약 만료시에는 일반적으로 전세금을 전액 돌려받는 것이 관례입니다. 전세금이 큰 액수일 경우에도 동일한 절차가 적용됩니다. 일부 계약금을 받고 마지막 날에 잔금을 돌려받는 경우는 예외적인 상황일 수 있습니다.\n항상 행복하고 긍정적인 날만 되시길 바래요\n']
전세,['제가 2022년 1월 전세 계약을 했습니다 22년 8월에 집주인이 바뀐걸 모르다가 23년 3월 보일러 고장으로 계약했던 집주인에게 전화하니\xa0집주인이 변경되었다는걸 알았습니다.8월에 변경된 집주인은 전세 계약 승계를 동의 했고 저한테 아무도 연락을 안했던 겁니다그래서 23년 3월쯤에 이 사실을 알고 계약서는 새로 작성 안하고 보증보험만 변경 한 상태입니다.질문1.\xa0 전세 종료가 24년 1월이라 집주인이 증액 없이 연장하자고 하는데 이때 계약서를 어떻게 작성해야 할지 궁금합니다.질문2. 재계약시 특약사항에 무엇을 넣으면 좋을지 알려주세요\n'],"['이 경우 집주인이 새로 바뀐 뒤 계약을 갱신한다 할지라도, 보증금이 동일하면 계약서를 쓸 필요가 없습니다. 새로운 계약서 쓰면 확정일자 소멸하므로 후순위자가 됩니다. 계약서는 보증금 증액 때 변경계약서 아니면 안 쓰는게 좋습니다.\n']"
전세,['안녕하세요전세계약 기간 내의 전세금 반환 요청 건에 대한 법리적 조언을 구합니다전세계약 거주중이며 전세계약 갱신 청구권 사용한 연장 상태2023.02.06 집주인에게계약 종료 희망 요청 퇴거 요청 시점 5월 까지 기한이며 이전에 가능질문사항 1.전세갱신청구권 사용 시 계약 기간 내 퇴거 시 다른 임차인은 제가 구해야 하는지 2.다른 임차인과 인대인의 계약 시 부동산 수수료 지불의무 주체3. 임대인의 거부 의사 시 계약 종료 방법 및 예상 기간미리 답변 감사드립니다관련태그: 임대차\n'],['']
전세,['안녕하세요.집주인이 전세금을 돌려주지 않고 있어 정말 어려운 상황입니다.이러지도 저러지도 못하고 있는데요.아무리 봐도 전세사기가 의심되는데 고소를 진행해도 되는지고소를 하는데 도움을 받아야 하는지 고민됩니다.전세금을 돌려받으려면 어떻게 해야 할까요?\n'],"[""안녕하세요. 서울지방변호사회 소속으로 지식iN 법률상담을 진행하고 있는 김시한 변호사입니다.\n전세금 반환 문제가 발생하였다고 하여 무턱대고 전세 사기 고소를 진행하기는 어렵습니다. 전세사기에 해당하는지, 전세사기를 의심할 수 있는 사안인지는 변호사 상담을 받아 보시고 진행하시는 것을 권해드립니다.\n왜냐하면 무고의 위험을 안고 진행하는 형사 고소는 고소에 이른 납득할만 한 근거가 필요하고, 전세금 반환이 목적인 피해자의 입장에서는 형사 고소를 진행하기 전에 문제가 해결되는 것이 가장 좋으며, 기왕 고소를 진행하는 경우에는 신속하게 수사가 마무리되고 좋은 결과를 얻을 필요가 있기 때문에 고소를 잘 진행할 필요가 있습니다.\n임대인과 전세금 반환 문제가 발생한 경우에는 보통 아래와 같은 절차를 거칩니다.\n먼저, 임대인과 구두로 협상을 하게 됩니다. 임대인이 전세금 마련에 어려움을 호소하긴 하나, 강하게 말하는 경우 전세금을 반환할 가능성이 있는지를 살펴보는 것입니다. 임대인도 반환할 능력은 있으나 다른 용도에 사용할 필요가 있어 시간을 조금 더 끄는 경우가 있기 때문에 이를 확인하는 것입니다. 쉽게 말해, 돈이 있음에도 안주려고 버티는 경우인지 확인하는 것입니다.\n다음으로, 내용증명을 보내는 경우가 많습니다. 임대인에게 전세계약 종료와 전세금 반환을 촉구하는 내용, 민, 형사상 조치를 취할 수 있다는 내용이 담긴 내용증명을 보내는 것입니다. 소송 전에 사건을 끝내는 것이 임차인에게도 무조건 좋기 때문에 사용하는 방법입니다. 이때 임대인을 최대한 압박하기 위해 변호사의 명의로 내용증명을 보내는 경우가 많습니다. 물론, 내용증명은 아직 임대인을 압박하면 민,형사 소송을 거치지 않고도 전세금을 반환받을 가능성이 있다고 판단하는 경우에 진행하는 것입니다. 전세금을 정상적인 방법으로 반환 받을 가능성이 전혀 없다고 판단되면 곧바로 다음 단계로 진행하는 것이 맞습니다.\n다음 단계는 바로 '형사고소'와 '민사소송' 입니다. 형사고소는 '사기' 혐의가 의심되는 경우 함께 진행하는 것이고, 민사소송은 사기인지 여부와 무관하게 진행하게 됩니다.\n이때 형사고소를 진행하면, 상대방을 더 강하게 압박하여 돈을 돌려받을 가능성이 높아진다는 점, 상대방을 처벌할 수 있다는 점, 그리고 \u200b무엇보다 전세 계약 기간과 상관없이 진행이 가능하다는 점이 특징입니다.\nhttps://blog.naver.com/crownlawyer/223147584579\n""]"
